EBP3809362.1	82.5	0.0
EES2726234.1	100.0	0.0
EEZ9884438.1	100.0	0.0
EHC5002050.1	100.0	0.0
EES2375557.1	100.0	0.0
EES3590101.1	100.0	0.0
EEZ6875848.1	100.0	0.0
EEZ9169281.1	100.0	0.0
WP_075174702.1	31.4	1.5
WP_135180843.1	32.1	2e-07
WP_165922778.1	32.1	2e-07
HAS8533062.1	28.9	2e-07
WP_111885524.1	33.3	0.0
EEW7234721.1	100.0	0.0
EEW6993745.1	100.0	0.0
EHH7004490.1	100.0	0.0
EFF8791364.1	100.0	0.0
EFM1997793.1	100.0	0.0
WP_136802570.1	99.2	0.0
EFA5757191.1	100.0	0.0
EAZ2786811.1	30.7	5e-07
EHI6441502.1	100.0	0.0
EFK0960604.1	100.0	0.0
EES9709375.1	100.0	0.0
EFB6538634.1	100.0	0.0
EHL1728429.1	100.0	0.0
HAX1593595.1	99.5	0.0
EFL2142348.1	100.0	0.0
EET0126212.1	100.0	0.0
EFL7207757.1	100.0	0.0
EFB4927391.1	100.0	0.0
EEW3616414.1	100.0	0.0
EEC9975674.1	100.0	0.0
EIE4178765.1	100.0	0.0
EEQ5588004.1	100.0	0.0
WP_096910835.1	100.0	0.0
EFA3649861.1	100.0	0.0
EFJ5383643.1	100.0	0.0
EEY0729587.1	100.0	0.0
EES7935656.1	100.0	0.0
EFL1976101.1	100.0	0.0
EFM7128110.1	100.0	0.0
EFB6034313.1	100.0	0.0
EIH2321414.1	100.0	0.0
EFK6666096.1	100.0	0.0
HBA7777636.1	100.0	0.0
EEV2020626.1	100.0	0.0
EEU2801968.1	100.0	0.0
EET2349012.1	100.0	0.0
AJR19430.1	100.0	0.0
EEU3950953.1	99.4	0.0
EEX1223558.1	100.0	0.0
EEV3321507.1	99.4	0.0
WP_089585978.1	99.4	0.0
EFF7194278.1	100.0	0.0
EEX3345610.1	99.4	0.0
WP_167762034.1	32.2	1e-06
EEV9719472.1	100.0	0.0
EFE4363498.1	100.0	0.0
EIG1709413.1	100.0	0.0
WP_155400132.1	27.6	2e-06
EEY6371331.1	100.0	0.0
MBC7499708.1	42.0	8.4
EEU3670947.1	100.0	0.0
WP_216977325.1	39.7	0.0
EGM1517495.1	100.0	0.0
WP_167757237.1	32.4	6e-06
WP_208872081.1	33.6	3e-14
EEX1140263.1	100.0	0.0
EFF2702315.1	100.0	0.0
WP_212514244.1	34.1	2e-28
MBY8093631.1	28.9	4e-05
EHC4948543.1	99.8	0.0
EEY5565388.1	100.0	0.0
ABK58715.1	31.4	0.08
WP_182762594.1	37.5	8.8
WP_088732938.1	38.0	5.3
WP_180181024.1	33.6	4.99997e-41
EEV1023734.1	100.0	0.0
WP_114212770.1	32.0	6.02558e-44
WP_170917985.1	32.2	0.001
WP_167758158.1	31.8	0.002
WP_166654477.1	29.9	0.002
WP_055020432.1	28.2	5e-12
EHT9847047.1	99.5	0.0
SPY78922.1	94.6	0.0
WP_112837385.1	94.6	0.0
AJQ99759.1	28.9	1e-07
WP_187225220.1	99.8	0.0
EHP0441066.1	100.0	0.0
EIQ0122901.1	100.0	0.0
WP_054823073.1	26.3	0.069
EEZ7017316.1	100.0	0.0
EEQ3943651.1	100.0	0.0
WP_040090290.1	100.0	0.0
EET8446948.1	100.0	0.0
EEX3210239.1	100.0	0.0
EIG3771080.1	100.0	0.0
EEZ1126119.1	99.5	0.0
EBO4462016.1	84.0	0.0
EET1158698.1	100.0	0.0
EFL6771881.1	100.0	0.0
WP_144330269.1	100.0	0.0
MBB7245823.1	91.4	0.0
EEC9597885.1	100.0	0.0
WP_173495018.1	28.6	8e-23
EFN3268756.1	100.0	0.0
EFF7275889.1	100.0	0.0
EEV4172911.1	100.0	0.0
EED1198964.1	100.0	0.0
EES4244671.1	100.0	0.0
EEY2455311.1	100.0	0.0
EGL2767367.1	100.0	0.0
EFC7522910.1	100.0	0.0
EEX4940443.1	100.0	0.0
EFE5682750.1	100.0	0.0
EES7911526.1	100.0	0.0
WP_045406193.1	26.3	0.26
EET8694820.1	100.0	0.0
EEX5423508.1	100.0	0.0
EEG9436435.1	100.0	0.0
EFM8105222.1	100.0	0.0
EEE2583727.1	32.3	0.31
EER1443830.1	100.0	0.0
EIG7782711.1	100.0	0.0
EEY9191393.1	100.0	0.0
EEX4427027.1	100.0	0.0
AGZ34127.1	30.7	0.32
EHC1686270.1	100.0	0.0
EEX3521072.1	100.0	0.0
EHC8108187.1	100.0	0.0
EFC1136481.1	100.0	0.0
EHC1608110.1	100.0	0.0
EEW4085709.1	100.0	0.0
EEW7730597.1	100.0	0.0
WP_208892371.1	29.8	0.4
EER0429638.1	100.0	0.0
EEV1716567.1	100.0	0.0
EFD0867638.1	99.6	0.0
NCO72200.1	28.9	0.079
WP_045493720.1	25.8	0.53
WP_148299903.1	30.7	0.53
WP_105902594.1	29.2	1e-05
WP_025798188.1	35.1	0.0009
WP_102449074.1	27.9	0.77
EIG6119383.1	100.0	0.0
EFL8464832.1	100.0	0.0
EFF3241219.1	100.0	0.0
EFC8707670.1	99.5	0.0
EFN6769911.1	100.0	0.0
EES0142441.1	100.0	0.0
EEX6838379.1	100.0	0.0
EEV2904171.1	100.0	0.0
MCD9553543.1	29.6	5e-06
WP_099073947.1	31.8	3e-20
EAC2069986.1	99.4	0.0
WP_174795739.1	29.3	3.9
EFN8519564.1	100.0	0.0
EES1709557.1	100.0	0.0
EFH1670069.1	100.0	0.0
EFI3760828.1	100.0	0.0
EEW5162378.1	100.0	0.0
EER0850777.1	100.0	0.0
WP_222562361.1	29.6	0.021
MBE0390226.1	29.6	6e-11
EEY5917384.1	30.5	0.13
WP_208461969.1	29.9	0.17
WP_032204448.1	100.0	0.0
WP_024226093.1	99.8	0.0
EFC4083450.1	99.8	0.0
EHW5626838.1	99.8	0.0
WP_095585906.1	99.5	0.0
EHC7084245.1	99.8	0.0
EES0481234.1	99.8	0.0
WP_072748607.1	99.5	0.0
EFH8207642.1	99.5	0.0
EEX1669724.1	100.0	0.0
EFG4517941.1	100.0	0.0
HAN2084766.1	99.7	0.0
EGD0244321.1	100.0	0.0
EEW7337610.1	100.0	0.0
WP_207117946.1	99.7	0.0
EFG3104571.1	100.0	0.0
EGO8382828.1	100.0	0.0
HAH5421335.1	99.6	0.0
EGJ3665247.1	100.0	0.0
EEQ8676826.1	100.0	0.0
EHW4899495.1	100.0	0.0
TNL09459.1	61.4	0.0
MBM2989049.1	99.6	0.0
EEW5233800.1	99.6	0.0
RDD21751.1	100.0	0.0
MBM2978636.1	99.5	0.0
EFN8504807.1	100.0	0.0
EFF0196018.1	100.0	0.0
HBB2094033.1	100.0	0.0
EHR8835996.1	93.8	0.0
EFF0196677.1	100.0	0.0
EHC0695611.1	100.0	0.0
EEX1919901.1	100.0	0.0
EHR8838135.1	95.3	0.0
EES8586538.1	100.0	0.0
MBM2985280.1	100.0	0.0
EFL6129482.1	100.0	0.0
EET9946369.1	100.0	0.0
EGM7917125.1	100.0	0.0
EGJ3665302.1	100.0	0.0
RDD01855.1	100.0	0.0
EFS5031347.1	100.0	0.0
AWS99527.1	66.2	0.0
EES5388458.1	100.0	0.0
EGD0243721.1	100.0	7.00005e-41
MBX9612212.1	48.3	1e-05
OYY58915.1	50.8	4e-07
WP_090690468.1	45.9	0.0005
WP_131421241.1	33.2	3e-21
WP_192883769.1	99.5	0.0
WP_170870631.1	99.2	0.0
WP_179063401.1	99.5	0.0
WP_181016877.1	99.2	0.0
MBN0582258.1	99.5	0.0
WP_171949098.1	99.7	0.0
MBG7569264.1	99.5	0.0
WP_185830950.1	98.7	0.0
POP58674.1	99.2	0.0
WP_193377471.1	99.2	0.0
WP_208537571.1	98.7	0.0
WP_015649176.1	99.7	0.0
MBN0554021.1	99.5	0.0
WP_205587364.1	99.7	0.0
WP_208530494.1	99.2	0.0
AJD63194.1	99.5	0.0
VEE44923.1	99.7	0.0
WP_136333289.1	99.5	0.0
WP_207932933.1	99.2	0.0
OTJ46898.1	99.2	0.0
WP_209217999.1	99.2	0.0
MBY9845827.1	99.5	0.0
WP_179196278.1	98.7	0.0
MBN0969750.1	99.7	0.0
OTJ32456.1	98.7	0.0
WP_079385043.1	82.4	0.0
WP_176484350.1	100.0	0.0
WP_185844238.1	99.7	0.0
WP_201268223.1	99.7	0.0
MBU0540825.1	41.9	4e-09
WP_194934148.1	99.1	0.0
WP_219788308.1	98.7	0.0
WP_192875566.1	98.6	0.0
GAO72311.1	41.9	5e-11
MBN0690889.1	100.0	0.0
EGP5037760.1	40.2	2e-11
WP_146173388.1	41.8	2e-05
EGP4902864.1	41.1	2e-11
WP_172885925.1	36.9	0.24
WP_151185054.1	36.6	3e-37
WP_213060765.1	84.6	1e-08
WP_155883386.1	36.6	7.1
MCB4205435.1	41.1	0.0
OYY22140.1	35.5	0.004
WP_102563394.1	42.5	0.0
WP_142971972.1	38.5	4e-07
WP_029503678.1	41.0	8e-07
WP_064171966.1	41.0	8e-07
WP_113807696.1	41.8	8e-07
WP_136409247.1	41.8	8e-07
WP_116436536.1	36.0	0.075
WP_048290445.1	41.8	9e-07
MBA3721055.1	38.7	3e-06
WP_146132021.1	38.0	3e-40
WP_184090524.1	39.1	0.071
WP_148719429.1	40.0	2e-05
WP_154914614.1	40.0	2e-05
WP_106418376.1	38.9	2e-05
WP_021577644.1	98.8	0.0
HBE6206594.1	98.8	0.0
MBD3619179.1	33.9	0.0006
WP_205586362.1	96.9	0.0
HHI93670.1	35.6	0.0
WP_096219394.1	99.0	0.0
HIO50412.1	40.7	2e-24
EIG7344485.1	100.0	0.0
MBR4017305.1	38.7	2e-07
WP_172835498.1	100.0	0.0
WP_191985732.1	99.5	0.0
WP_191985549.1	96.7	0.0
WP_191985524.1	97.3	0.0
WP_178381855.1	100.0	0.0
WP_061054350.1	31.6	8e-19
MBG3931340.1	96.0	0.0
RLM20286.1	34.2	7.0
WP_014833930.1	99.7	0.0
WP_193365493.1	99.4	0.0
WP_049301452.1	99.8	0.0
WP_227286133.1	99.8	0.0
WP_016562116.1	99.8	0.0
MBH4059582.1	99.8	0.0
WP_106451278.1	99.5	0.0
WP_196633576.1	99.8	0.0
WP_034054877.1	99.5	0.0
WP_033985812.1	99.5	0.0
MCD2894487.1	99.8	0.0
MBI7155297.1	99.8	0.0
WP_222829171.1	100.0	0.0
WP_191985626.1	99.7	0.0
WP_121378356.1	99.8	0.0
WP_171978521.1	99.5	0.0
WP_033945314.1	99.3	0.0
WP_126859228.1	94.7	0.0
WP_128732975.1	99.8	0.0
WP_121353285.1	95.0	0.0
WP_023120369.1	95.0	0.0
WP_058179072.1	98.3	0.0
WP_224480835.1	38.5	3e-05
OLC69675.1	39.0	0.87
MBE7001495.1	33.6	0.0002
MBD3843238.1	42.3	0.0
EIH9501793.1	100.0	0.0
WP_143606027.1	45.5	0.0
RZL44340.1	38.1	2e-05
NGX42634.1	39.1	0.0007
WP_098386379.1	40.2	0.0
WP_004344888.1	99.5	0.0
WP_058355143.1	98.8	0.0
MBI7468896.1	98.6	0.0
WP_134294045.1	99.8	0.0
WP_072310894.1	44.1	0.001
WP_200598998.1	43.3	0.001
WP_041598086.1	41.5	0.22
WP_202707658.1	38.1	0.11
WP_023108549.1	95.7	0.0
WP_067277481.1	41.3	0.001
WP_219620579.1	35.2	0.23
WP_098180104.1	41.0	0.002
PKG37972.1	33.7	4e-06
EFO2591069.1	100.0	0.0
WP_034029415.1	100.0	0.0
HHW45907.1	31.5	0.006
KLI67978.1	35.2	1e-35
WP_130016026.1	37.5	0.22
EHH2485695.1	34.7	4e-30
WP_206627472.1	34.5	4e-15
PSW30358.1	36.1	0.0002
WP_146154566.1	36.1	0.0002
WP_157896939.1	49.1	0.0
RBA24019.1	36.6	1e-07
WP_091538784.1	36.9	0.018
WP_061323549.1	35.3	0.023
WP_073199402.1	36.9	1.6
WP_156437761.1	36.0	3.5
WP_156454240.1	36.0	3.6
WP_154684216.1	39.1	0.027
MBN2689841.1	33.0	3e-09
MCB1212734.1	40.7	0.029
WP_176478687.1	98.5	0.0
WP_143166129.1	37.4	1e-06
OUM88981.1	28.3	0.031
WP_221006790.1	37.8	5e-17
WP_163298030.1	40.3	0.033
SHI14929.1	31.5	3e-09
WP_143958895.1	29.7	0.033
WP_126964232.1	33.3	0.035
WP_069942140.1	49.0	0.0
WP_179028125.1	49.0	0.0
WP_143308042.1	35.3	0.009
KAF3362597.1	38.3	5e-06
WP_102313370.1	37.9	0.065
WP_168377433.1	40.3	0.066
PQH12255.1	40.3	0.067
HAT1665151.1	40.3	0.069
BBQ77798.1	40.3	0.072
WP_080816703.1	39.7	0.072
WP_102803405.1	39.7	0.077
WP_156802643.1	30.1	0.084
WP_224393878.1	39.7	0.088
QLU76509.1	38.1	0.093
MBX4205027.1	32.7	2.5
WP_227633260.1	39.7	0.1
WP_087621042.1	41.4	2.8
WP_064151945.1	39.0	0.11
KKR07596.1	33.3	0.13
MBU2575069.1	41.8	0.13
WP_107253986.1	37.5	0.14
WP_184462561.1	34.6	0.0006
WP_195602693.1	33.6	1e-26
WP_195771518.1	39.7	1.6
WP_058765897.1	41.3	0.16
WP_077203590.1	38.1	0.16
WP_015706049.1	38.1	0.18
WP_020078335.1	38.1	0.18
WP_168738007.1	35.8	4e-26
WP_146778663.1	32.2	0.19
OII57818.1	49.5	0.0
WP_133309706.1	41.8	0.0
WP_134434329.1	33.8	3e-12
WP_133372177.1	42.3	0.0
WP_196504276.1	33.9	3e-09
WP_166503482.1	35.7	9e-11
MBB5326883.1	35.7	0.12
WP_209872022.1	49.9	0.0
WP_117110045.1	40.3	0.37
EIN4976130.1	40.3	0.37
WP_204212393.1	32.5	3e-20
WP_195774012.1	37.3	2.2
ALK87351.1	40.3	0.93
WP_141050527.1	32.7	1e-07
AAM27615.1	100.0	0.0
WP_119907609.1	38.4	0.044
WP_064169380.1	40.3	0.63
MBS2884006.1	38.8	0.64
WP_135718326.1	38.8	0.65
WP_128667415.1	99.5	0.0
HHV75500.1	38.3	0.0
WP_142375795.1	32.5	0.74
WP_226851453.1	39.4	7e-07
WP_153574647.1	96.9	0.0
WP_161774127.1	50.1	0.0
WP_117066006.1	38.8	1.0
WP_191010715.1	42.4	1.0
MBT9138911.1	35.1	1.2
GGM18575.1	36.0	0.71
PLW80811.1	38.5	1.2
MBR0189701.1	43.9	0.003
WP_072282401.1	34.2	0.068
WP_188905009.1	36.0	0.57
WP_120027349.1	39.6	2e-14
MBN0756164.1	100.0	0.0
WP_152683199.1	34.5	1.5
WP_054304771.1	31.4	1.5
WP_138108308.1	32.7	3e-07
WP_039615093.1	49.2	0.0
MBC80434.1	35.6	2.0
RZM11373.1	39.6	4e-05
WP_216282206.1	38.4	2.2
WP_147403448.1	33.6	6e-27
SQJ23094.1	31.4	0.033
WP_222192748.1	36.2	3e-13
WP_060461447.1	36.8	6e-10
NEY13015.1	43.0	0.21
HAT1578411.1	40.7	3.1
WP_173791746.1	38.0	7e-07
WP_226853187.1	37.0	7e-07
WP_105230425.1	33.3	5.2
QPD01085.1	37.0	0.077
WP_226681077.1	43.0	0.43
WP_204178694.1	33.1	4.2
WP_229180950.1	35.8	4.3
WP_153952562.1	34.8	4.5
WP_111737444.1	33.3	5.8
WP_203572371.1	32.7	4.6
WP_121765825.1	28.8	4.8
WP_142471135.1	37.7	1.4
WP_118225042.1	39.4	3e-07
WP_169308536.1	35.3	0.8
WP_014070920.1	31.2	5.5
WP_144101380.1	39.4	1e-07
WP_217188505.1	31.2	5.9
PGO77884.1	34.6	5.9
AWB90142.1	33.7	1e-09
MBS4973817.1	32.4	6e-05
WP_144770820.1	40.6	6.4
WP_185163333.1	30.5	0.003
WP_146075603.1	33.4	4e-15
WP_172289915.1	39.3	8.2
WP_139348418.1	34.4	8.3
WP_058632582.1	39.7	2e-05
MCA9409651.1	29.5	8.5
WP_171859676.1	34.4	9.0
MBE5750996.1	28.3	9.2
WP_118309339.1	39.4	7e-07
WP_173273101.1	38.0	9.3
WP_171850175.1	34.4	9.6
WP_073970323.1	29.4	0.081
WP_074464799.1	100.0	0.0
WP_023277253.1	99.3	0.0
WP_097331603.1	98.9	0.0
EHM3232226.1	99.2	0.0
EIN7428289.1	100.0	0.0
MHP50585.1	99.4	0.0
HAX3310906.1	100.0	0.0
EEW2810062.1	99.4	0.0
MHU30458.1	99.4	0.0
HAL9256632.1	99.4	0.0
EFA5298676.1	99.0	0.0
EFC3489463.1	99.0	0.0
MWN88218.1	99.6	0.0
EGW6830637.1	99.6	0.0
MBB7763854.1	98.2	0.0
HAX3121719.1	100.0	0.0
EFB4356291.1	99.5	0.0
MWP28207.1	100.0	0.0
EFE2069387.1	100.0	0.0
EFH3243336.1	98.3	0.0
WP_083881261.1	37.4	0.0
WP_047282573.1	35.9	0.0
HCS07025.1	35.9	0.0
WP_203305283.1	35.6	0.0
MHP52385.1	97.8	0.0
HAX3184196.1	100.0	0.0
HAX3310970.1	100.0	8.00001e-42
OIZ77895.1	98.6	7e-38
EFE2071291.1	97.1	6e-34
EFA8122295.1	98.3	2e-28
EHT0861571.1	98.3	3e-28
OGC92559.1	30.4	3e-14
WP_061434223.1	30.8	3e-14
UFS55398.1	30.9	4e-13
WP_082498349.1	28.1	2e-12
WP_048502370.1	36.6	2e-08
MBA4050072.1	27.3	3e-08
WP_013146571.1	35.2	1e-07
WP_069304554.1	29.3	3e-07
WP_161223346.1	28.6	4e-07
WP_005815514.1	32.2	4e-07
WP_122288006.1	31.7	2e-06
CAF2793983.1	25.4	7e-06
ASG43774.1	25.4	7e-06
HAT2538587.1	27.2	1e-05
WP_131445362.1	27.2	1e-05
TDE04553.1	32.6	0.0004
WP_109728560.1	24.5	0.0005
MBU6367594.1	29.9	0.001
WP_228747681.1	23.8	0.002
RZR03684.1	23.8	0.002
WP_207424006.1	30.6	0.002
WP_166627864.1	28.6	0.004
TDQ37593.1	28.6	0.005
HJG71441.1	29.5	0.007
WP_214329464.1	28.6	0.015
WP_224981787.1	32.3	0.016
WP_073345827.1	31.6	0.053
MBF8151816.1	31.9	0.36
WP_015118428.1	32.3	0.45
MBR6811349.1	30.9	0.68
WP_205881601.1	28.1	0.72
WP_068382756.1	31.3	1.0
NCA86670.1	41.3	1.0
WP_154142452.1	34.5	4e-16
WP_166395363.1	37.0	1.3
WP_063884864.1	33.2	1.4
WP_138583427.1	34.8	1.4
WP_134247031.1	29.1	2.4
WP_083573540.1	30.2	2.8
WP_229714478.1	29.1	3.3
MBQ7140958.1	32.3	3.4
MBW8383250.1	36.9	3.6
MBL8227484.1	27.7	4.4
ACA24754.1	100.0	0.0
EFW8729468.1	99.0	0.0
EFW6953355.1	99.0	0.0
RZY20022.1	99.3	0.0
EFB9819774.1	99.3	0.0
EFB8833732.1	99.0	0.0
ERB21204.1	99.0	0.0
WP_192850957.1	100.0	0.0
EGD8400254.1	98.7	0.0
EGD9574549.1	98.7	0.0
PHU85953.1	98.7	0.0
MHW38691.1	99.2	0.0
APK43425.1	99.2	0.0
EHL7241791.1	99.5	0.0
EFD0472705.1	99.5	0.0
EHL5570553.1	99.5	0.0
MBE4101482.1	44.2	0.0
WP_157052984.1	42.7	0.0
WP_138555850.1	38.8	0.0
OYQ72531.1	35.1	2e-35
PQQ42963.1	38.3	3.9
WP_220068480.1	34.7	4e-10
WP_144213716.1	35.6	1e-11
WP_172767510.1	47.4	8e-09
WP_146255131.1	43.6	3e-30
SJN37294.1	43.9	6e-09
WP_159298356.1	41.4	1e-13
WP_144723881.1	41.7	6e-27
EIL1967818.1	41.3	7e-27
WP_125591332.1	41.3	1e-26
EIR6123543.1	41.3	3e-26
WP_000858703.1	41.3	1e-26
WP_038338804.1	41.3	2e-26
WP_129038915.1	52.4	0.043
WP_168397815.1	36.8	1e-24
WP_004640379.1	35.0	1e-18
WP_171831100.1	38.9	0.17
QZY64385.1	47.4	2e-08
WP_004956844.1	36.7	5e-22
WP_125699588.1	37.1	1e-20
EEY8046501.1	100.0	0.0
WP_163448448.1	100.0	0.0
WP_021499272.1	100.0	0.0
HBJ1142181.1	99.8	0.0
WP_086213929.1	43.5	2e-05
WP_133150416.1	34.9	2e-06
HAM0214512.1	99.5	0.0
WP_106378001.1	100.0	0.0
EFL5955258.1	100.0	0.0
EFA7156027.1	100.0	0.0
WP_198595907.1	34.9	3e-06
WP_156732962.1	52.4	0.05
WP_116238113.1	51.0	0.0
MBE0471695.1	51.5	5.2
EFI7180441.1	100.0	0.0
MCE0846442.1	42.9	1e-07
EES5204959.1	100.0	0.0
WP_101148993.1	35.6	4e-06
EET6074598.1	100.0	0.0
HBB2344409.1	100.0	0.0
EFE2653039.1	100.0	0.0
WP_132844173.1	36.5	3e-27
WP_216951365.1	36.9	4e-23
WP_146194332.1	47.4	1e-09
WP_038351369.1	30.8	7e-15
RQP17528.1	47.8	3e-08
EET5233334.1	100.0	0.0
EGJ2218700.1	100.0	0.0
WP_215987179.1	35.1	0.0006
HAS6855041.1	40.6	0.0004
WP_069680871.1	35.3	1e-23
WP_228912011.1	55.3	3e-09
WP_230233261.1	33.6	5e-12
PMM80195.1	41.0	5.6
EGQ8316072.1	37.1	0.001
WP_157812206.1	39.2	1e-10
WP_202572746.1	31.8	4e-10
WP_011107916.1	34.4	1.5
KAB5175009.1	34.4	1.4
WP_216093211.1	38.0	2e-08
WP_217734124.1	34.4	2.1
WP_202640704.1	33.6	1e-18
WP_003655750.1	42.4	2e-09
WP_183847444.1	33.5	9e-15
AWA98777.1	34.8	1e-05
EAA4909084.1	34.8	0.3
WP_108207897.1	38.5	1e-31
WP_152952485.1	32.7	0.4
WP_102472474.1	34.9	0.21
AII26500.1	32.7	0.41
WP_170896198.1	32.7	0.43
EHL4974903.1	38.4	0.67
EFH6289316.1	32.7	0.58
WP_145661020.1	42.2	0.34
EFC7083168.1	32.0	6e-06
OCK43076.1	44.0	0.013
WP_129614567.1	35.9	3e-12
WP_102539208.1	42.7	7e-12
WP_118434989.1	35.5	1e-11
WP_104951531.1	38.5	8e-09
MBJ2161336.1	39.1	0.002
MBD5208447.1	35.9	0.009
MBI6254598.1	38.1	0.038
WP_154022045.1	41.5	4e-12
WP_141442375.1	29.9	8e-05
EHN92035.1	100.0	0.0
DAN60610.1	29.3	5e-05
WP_055980414.1	38.5	2e-07
WP_176311244.1	32.4	0.0007
WP_146219488.1	38.2	6e-06
WP_143072932.1	39.7	9e-10
MBX9565834.1	42.2	6e-09
CDA75000.1	39.1	1.2
WP_058699875.1	32.0	2.1
WP_213278374.1	38.5	1e-06
WP_003655752.1	30.8	0.0008
HJG18331.1	44.1	3e-05
WP_128318187.1	41.0	3e-11
WP_131657919.1	36.8	4e-12
MHO04810.1	38.5	0.011
WP_141546771.1	45.3	1e-05
WP_078183563.1	44.7	0.003
WP_149212920.1	44.7	0.003
WP_116010599.1	38.7	2e-08
WP_202662198.1	33.2	2e-15
WP_223601717.1	36.9	1e-06
MBQ3245442.1	42.9	0.024
MBF1378708.1	33.3	0.073
WP_192542889.1	41.4	2e-05
EFG5463453.1	100.0	0.0
HAP0125483.1	100.0	0.0
EHN92034.1	100.0	0.0
NUC53489.1	100.0	0.0
EFG6834337.1	100.0	0.0
WP_210550342.1	36.8	0.47
WP_019027517.1	44.6	9e-05
WP_215597067.1	42.6	7.0
WP_130985655.1	48.0	0.0
WP_191936581.1	41.4	7e-05
WP_225237076.1	30.9	2.1
WP_195741217.1	34.5	1e-23
NBH46980.1	42.3	3e-09
MBP4043185.1	36.8	0.94
WP_107302913.1	44.5	0.0
WP_119231916.1	30.5	0.062
WP_220393181.1	36.6	8e-14
OKZ44354.1	42.2	0.41
WP_139378592.1	31.3	3e-11
WP_200120232.1	31.3	4e-11
SKB48720.1	31.0	7e-11
MBP3202069.1	31.1	0.021
WP_117978588.1	34.2	2e-22
WP_138338253.1	34.5	2e-23
WP_207774339.1	41.5	1.3
MBI6274892.1	38.1	0.086
WP_015706437.1	48.4	1e-07
WP_087950859.1	33.8	1e-10
WP_159634907.1	44.6	7e-06
WP_204430033.1	38.5	7.6
WP_187773838.1	33.8	0.32
WP_139255785.1	39.7	4.2
MBU3855536.1	31.8	4e-06
WP_217555893.1	37.5	2e-09
WP_182121285.1	39.7	3e-12
SKC30952.1	40.5	0.008
WP_173909395.1	34.1	3.9
WP_173406090.1	34.1	4.2
WP_198857747.1	45.3	7e-05
WP_155685877.1	48.6	5e-10
WP_113610048.1	38.5	2e-10
WP_183307052.1	31.0	4e-05
WP_219846881.1	41.9	0.005
MBR5512202.1	38.2	1.3
WP_227575029.1	64.7	0.0001
WP_158137648.1	38.1	0.0003
HCO67806.1	42.4	0.16
WP_063441264.1	32.1	1e-06
OOG15671.1	38.8	0.001
MBP3256400.1	30.4	2.3
WP_098032229.1	33.0	0.043
RHC75290.1	33.0	0.047
MBQ3766759.1	35.5	0.09
CCY81087.1	30.2	8e-06
SCX52452.1	35.7	5e-18
WP_198595477.1	40.0	3.6
MBQ3147910.1	38.2	7e-19
MBR4996064.1	35.9	0.0001
MBQ3294357.1	31.3	4.7
GGF51490.1	31.7	0.21
WP_051290539.1	41.1	5.7
WP_019205568.1	42.6	0.15
WP_220309682.1	35.1	1e-08
WP_048961295.1	32.6	7e-10
WP_125040524.1	38.9	0.029
WP_101360720.1	41.2	0.49
CDD36629.1	32.1	7.4
HAY3592257.1	41.2	0.61
PQJ44937.1	41.9	0.004
WP_114182671.1	100.0	0.0
WP_125523459.1	98.3	0.0
WP_151760033.1	99.6	0.0
WP_208753426.1	52.7	0.0
WP_209767113.1	51.3	0.0
WP_199935042.1	49.1	3.0
WP_150378230.1	40.4	0.0
WP_016539533.1	41.4	0.0
WP_067551204.1	45.2	0.0
HBJ3815888.1	99.7	0.0
HBJ3872533.1	99.7	0.0
HBJ5980453.1	99.7	0.0
HBJ4117138.1	99.7	0.0
HBJ3924387.1	99.7	0.0
HBJ4800675.1	99.7	0.0
WP_071211484.1	99.4	0.0
HBJ3915046.1	99.7	0.0
WP_106440176.1	100.0	0.0
PAM50045.1	99.4	0.0
WP_004723499.1	41.6	0.0
WP_180134905.1	39.0	0.0
HBJ3863621.1	99.7	0.0
WP_171536897.1	44.3	0.0
WP_200461111.1	95.5	0.0
WP_157313252.1	99.2	0.0
WP_200482419.1	95.8	0.0
WP_120368242.1	42.2	0.0
HBJ3681252.1	99.7	0.0
WP_049081426.1	99.4	0.0
HBJ3898309.1	99.3	0.0
WP_095364687.1	99.7	0.0
KAF1021677.1	68.0	0.0
WP_198475480.1	39.6	0.0
WP_203084547.1	39.6	0.0
WP_187652516.1	43.1	0.0
WP_171541174.1	43.5	0.0
HBJ3881020.1	99.7	0.0
HBJ5209522.1	99.7	0.0
HBJ4613233.1	99.7	0.0
WP_110091477.1	43.3	0.0
WP_095357280.1	99.6	0.0
WP_095357290.1	99.6	0.0
WP_039194764.1	40.1	3.00004e-41
HBJ5864408.1	99.7	0.0
WP_157345903.1	99.0	0.0
WP_169334418.1	39.4	0.0
WP_197050931.1	40.3	1e-36
WP_095357216.1	99.2	0.0
WP_095357259.1	99.6	0.0
HBJ5268975.1	99.6	0.0
WP_180047757.1	40.8	0.0
WP_171499147.1	62.3	0.0
HBJ5947225.1	99.6	0.0
WP_067725738.1	40.8	0.0
WP_081541492.1	38.6	0.0
HBJ5856532.1	99.6	0.0
MBA3895737.1	34.3	5.60519e-45
WP_171269884.1	36.0	8.40779e-45
WP_129384724.1	38.3	1.96182e-44
HBJ3937397.1	99.6	0.0
HBJ4792834.1	99.6	0.0
HIP21003.1	35.3	8.99998e-41
PZM01597.1	97.4	9.99995e-41
WP_084201516.1	35.5	4.00001e-40
WP_216059302.1	36.2	5e-40
WP_090193267.1	33.4	5e-24
WP_222990728.1	33.0	1e-39
WP_133481130.1	34.6	1e-39
